DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,CLASE,P6290,P6290S1,P6230,P6240,P6240S1,P6250,P6260,P6270,P6280,P6300,P6310,P6310S1,P6320,P6330,P6340,P6350,P6351,MES,FT,DPTO,fex_c_2011
5367609,1,3,1,50,52,1,,,3,1,,,,,,,,,,,,,,02,1,52,264.40226036
5367610,1,1,1,50,52,1,,,1,1,,,,,,,,,,,,,,02,1,52,356.23940552
5367610,1,2,1,50,52,1,,,2,4,,2,2,2,2,1,10,,,,,,,02,1,52,356.23940552
5367611,1,1,1,50,52,1,,,1,1,,,,,,,,,,,,,,02,1,52,267.27954184
5367611,1,2,1,50,52,1,,,2,4,,1,,,,,,,,,,,,02,1,52,267.27954184
5367612,1,1,1,50,52,1,,,1,1,,,,,,,,,,,,,,02,1,52,184.06728305
5367612,1,2,1,50,52,1,2,,2,2,,2,2,2,1,,,,,,,,1,02,1,52,184.06728305
5367613,1,1,1,50,52,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,52,107.42347068
5367613,1,2,1,50,52,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,52,107.42347068
5367613,1,3,1,50,52,1,,,2,5,,,,,,,,,,,,,,02,1,52,107.42347068
5367616,1,1,1,50,52,1,,,1,1,,,,,,,,,,,,,,02,1,52,246.30061258
5367616,1,2,1,50,52,1,,,2,4,,2,2,1,,,,,,,,,,02,1,52,246.30061258
5367616,1,3,1,50,52,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,52,246.30061258
5367617,1,1,1,50,52,1,,,1,1,,,,,,,,,,,,,,02,1,52,175.38798212
5367617,1,2,1,50,52,1,,,2,4,,2,2,2,2,1,7,,1,2,,,,02,1,52,175.38798212
5367617,1,3,1,50,52,1,,,3,1,,,,,,,,,,,,,,02,1,52,175.38798212
5367618,1,1,1,50,52,1,,,1,1,,,,,,,,,,,,,,02,1,52,329.88183837
5367619,1,1,1,50,52,1,,,1,1,,,,,,,,,,,,,,02,1,52,269.0641294
5367619,1,2,1,50,52,1,1,,2,4,,2,2,2,1,,,,,,,,1,02,1,52,269.0641294
5367619,1,3,1,50,52,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,52,269.0641294
5367619,1,4,1,50,52,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,52,269.0641294
5367620,1,1,1,50,52,1,,,1,1,,,,,,,,,,,,,,02,1,52,316.78510381
5367620,1,2,1,50,52,1,,,2,1,,,,,,,,,,,,,,02,1,52,316.78510381
5367621,1,1,1,50,52,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,52,204.37920051
5367621,1,2,1,50,52,1,,,2,1,,,,,,,,,,,,,,02,1,52,204.37920051
5367621,1,3,1,50,52,1,,,3,1,,,,,,,,,,,,,,02,1,52,204.37920051
5367623,1,1,1,50,52,1,,,1,4,,1,,,,,,,,,,,,02,1,52,217.10696807
5367623,1,2,1,50,52,1,,,2,1,,,,,,,,,,,,,,02,1,52,217.10696807
5367623,1,3,1,50,52,1,,,3,3,,2,2,2,2,2,,,,,,,,02,1,52,217.10696807
5367623,1,4,1,50,52,1,,,4,1,,,,,,,,,,,,,,02,1,52,217.10696807
5367624,1,1,1,50,52,1,3,,1,4,,2,2,2,1,,,,,,,,1,02,1,52,242.70656226
5367624,1,2,1,50,52,1,,,2,3,,1,,,,,,,,,,,,02,1,52,242.70656226
5367624,1,3,1,50,52,1,,,3,4,,1,,,,,,,,,,,,02,1,52,242.70656226
5367626,1,1,1,50,52,1,,,1,6,DESCANSAR POR LA EDAD,2,2,2,2,2,,,,,,,,02,1,52,155.54065035
5367627,1,1,1,50,52,1,1,,1,4,,2,2,2,1,,,,,,,,1,02,1,52,164.67436758
5367627,1,2,1,50,52,1,1,,2,3,,2,2,2,1,,,,,,,,1,02,1,52,164.67436758
5367629,1,1,1,50,52,1,,,1,1,,,,,,,,,,,,,,02,1,52,162.236833
5367629,1,2,1,50,52,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,52,162.236833
5367629,1,3,1,50,52,1,3,,3,4,,2,2,2,1,,,,,,,,1,02,1,52,162.236833
5367629,1,6,1,50,52,1,,,2,6,DESCANSAR,2,2,2,2,2,,,,,,,,02,1,52,162.236833
5367630,1,1,1,50,52,1,1,,1,4,,2,2,2,1,,,,,,,,1,02,1,52,207.91332442
5367630,1,2,1,50,52,1,,,2,1,,,,,,,,,,,,,,02,1,52,207.91332442
5367630,1,3,1,50,52,1,5,,3,4,,2,2,2,1,,,,,,,,1,02,1,52,207.91332442
5367631,1,1,1,50,52,1,,,1,6,DESCANSAR POR LA EDAD,2,2,2,2,2,,,,,,,,02,1,52,152.66336887
5367631,1,2,1,50,52,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,52,152.66336887
5367632,1,1,1,50,52,1,2,,1,6,AISLAMIENTO POR COVID 19,2,2,2,1,,,,,,,,2,02,1,52,185.18871116
5367632,1,2,1,50,52,1,,,2,1,,,,,,,,,,,,,,02,1,52,185.18871116
5367633,1,1,1,50,52,1,2,,1,4,,2,2,2,1,,,,,,,,1,02,1,52,182.3713561
5367633,1,2,1,50,52,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,52,182.3713561
5367633,1,3,1,50,52,1,,,3,1,,,,,,,,,,,,,,02,1,52,182.3713561
5367634,1,1,1,50,52,1,,,1,6,VER TELEVISION,2,2,2,2,2,,,,,,,,02,1,52,155.54065035
5367635,1,1,1,50,52,1,,,1,1,,,,,,,,,,,,,,02,1,52,216.59262535
5367635,1,2,1,50,52,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,52,216.59262535
5367636,1,1,1,50,52,1,,,1,1,,,,,,,,,,,,,,02,1,52,272.41454949
5367636,1,2,1,50,52,1,,,2,4,,2,2,2,2,1,2,,1,2,,,,02,1,52,272.41454949
5367636,1,3,1,50,52,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,52,272.41454949
5367636,1,4,1,50,52,1,,,4,1,,,,,,,,,,,,,,02,1,52,272.41454949
5367637,1,1,1,50,52,1,,,1,2,,1,,,,,,,,,,,,02,1,52,152.66336887
5367637,1,2,1,50,52,1,1,,2,4,,2,2,2,1,,,,,,,,1,02,1,52,152.66336887
5367638,1,1,1,50,52,1,,,1,1,,,,,,,,,,,,,,02,1,52,216.59262535
5367638,1,2,1,50,52,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,52,216.59262535
5367639,1,1,1,50,52,1,,,1,6,MIRAR TELEVISION,2,2,2,2,1,9,,,,,,,02,1,52,161.7970861
5367639,1,2,1,50,52,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,52,161.7970861
5367639,1,3,1,50,52,1,,,3,4,,2,2,2,2,2,,,,,,,,02,1,52,161.7970861
5367640,1,1,1,50,52,1,,,1,1,,,,,,,,,,,,,,02,1,52,107.42347068
5367640,1,2,1,50,52,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,52,107.42347068
5367642,1,1,1,50,52,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,52,211.96965988
5367646,1,1,1,50,52,1,,,1,1,,,,,,,,,,,,,,02,1,52,222.90898752
5367646,1,2,1,50,52,1,,,2,4,,2,1,,,,,,,,,,,02,1,52,222.90898752
5367646,1,3,1,50,52,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,52,222.90898752
5367646,1,4,1,50,52,1,,,4,3,,2,2,2,2,2,,,,,,,,02,1,52,222.90898752
5367648,1,1,1,50,52,1,,,1,1,,,,,,,,,,,,,,02,1,52,273.0815613
5367648,1,2,1,50,52,1,,,2,1,,,,,,,,,,,,,,02,1,52,273.0815613
5367650,1,1,1,50,52,1,,,1,4,,2,1,,,,,,,,,,,02,1,52,267.27954184
5367650,1,2,1,50,52,1,,,2,1,,,,,,,,,,,,,,02,1,52,267.27954184
5367651,1,1,1,50,52,1,1,,1,2,,2,2,2,1,,,,,,,,1,02,1,52,155.54065035
5367652,1,1,1,50,52,1,,,1,1,,,,,,,,,,,,,,02,1,52,163.5427701
5367652,1,2,1,50,52,1,,,2,4,,1,,,,,,,,,,,,02,1,52,163.5427701
5367652,1,3,1,50,52,1,,,3,1,,,,,,,,,,,,,,02,1,52,163.5427701
5367652,1,4,1,50,52,1,,,1,6,LEER,2,2,2,2,2,,,,,,,,02,1,52,163.5427701
5367652,1,5,1,50,52,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,52,163.5427701
5367655,1,1,1,50,54,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,54,354.56246097
5367656,1,1,1,50,54,1,,,1,1,,,,,,,,,,,,,,02,1,54,439.36835096
5367656,1,2,1,50,54,1,,,2,4,,2,2,2,2,1,10,,,,,,,02,1,54,439.36835096
5367656,1,3,1,50,54,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,54,439.36835096
5367657,1,1,1,50,54,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,54,354.56246097
5367658,1,1,1,50,54,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,54,310.80119965
5367659,1,1,1,50,54,1,,,2,2,,1,,,,,,,,,,,,02,1,54,352.02318794
5367659,1,2,1,50,54,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,54,352.02318794
5367660,1,1,1,50,54,1,,,1,6,DESCANSANDO EN EL HOGAR POR EDAD,2,2,2,2,2,,,,,,,,02,1,54,375.32248498
5367661,1,1,1,50,54,1,,,2,6,AISLADO POR CONTAGIO DE COVID 19,2,2,2,2,2,,,,,,,,02,1,54,382.16650611
5367661,1,2,1,50,54,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,54,382.16650611
5367661,1,3,1,50,54,1,2,,3,3,,2,2,2,1,,,,,,,,2,02,1,54,382.16650611
5367661,1,4,1,50,54,1,,,2,6,DESCANSANDO EN EL HOGAR POR ENFERMEDAD,2,2,2,2,2,,,,,,,,02,1,54,382.16650611
5367662,1,1,1,50,54,1,,,1,4,,2,2,2,2,1,13,POR PANDEMIA,,,,,,02,1,54,354.56246097
5367663,1,1,1,50,54,1,,,1,4,,1,,,,,,,,,,,,02,1,54,354.56246097
5367664,1,1,1,50,54,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,54,408.00507618
5367664,1,2,1,50,54,1,,,2,1,,,,,,,,,,,,,,02,1,54,408.00507618
5367665,1,1,1,50,54,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,54,352.02318794
5367665,1,2,1,50,54,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,54,352.02318794
5367666,1,1,1,50,54,1,3,,1,2,,2,2,2,1,,,,,,,,1,02,1,54,299.42077225
5367666,1,2,1,50,54,1,,,2,1,,,,,,,,,,,,,,02,1,54,299.42077225
5367667,1,1,1,50,54,1,,,1,1,,,,,,,,,,,,,,02,1,54,393.07020408
5367668,1,1,1,50,54,1,,,1,1,,,,,,,,,,,,,,02,1,54,350.94937812
5367668,1,2,1,50,54,1,,,2,1,,,,,,,,,,,,,,02,1,54,350.94937812
5367669,1,1,1,50,54,1,2,,1,4,,2,2,2,1,,,,,,,,1,02,1,54,344.93875996
5367670,1,1,1,50,54,1,,,1,1,,,,,,,,,,,,,,02,1,54,379.45226092
5367670,1,2,1,50,54,1,,,2,4,,2,2,2,2,1,10,,,,,,,02,1,54,379.45226092
5367670,1,3,1,50,54,1,,,3,1,,,,,,,,,,,,,,02,1,54,379.45226092
5367671,1,1,1,50,54,1,,,2,6,DESCANSANDO EN EL HOGAR POR EDAD,2,2,2,2,2,,,,,,,,02,1,54,403.01502404
5367671,1,2,1,50,54,1,1,,2,4,,2,2,2,1,,,,,,,,1,02,1,54,403.01502404
5367672,1,1,1,50,54,1,,,1,1,,,,,,,,,,,,,,02,1,54,385.92573575
5367672,1,2,1,50,54,1,,,2,4,,2,2,2,2,1,10,,,,,,,02,1,54,385.92573575
5367673,1,1,1,50,54,1,,,1,1,,,,,,,,,,,,,,02,1,54,408.00507618
5367673,1,2,1,50,54,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,54,408.00507618
5367674,1,1,1,50,54,1,,,1,1,,,,,,,,,,,,,,02,1,54,287.50190261
5367674,1,2,1,50,54,1,,,1,6,DESCANSANDO EN EL HOGAR POR ENFERMEDAD,2,2,2,2,2,,,,,,,,02,1,54,287.50190261
5367675,1,1,1,50,54,1,,,1,6,DESCANSANDO EN EL HOGAR POR EDAD Y ENFERMEDAD,2,2,2,2,2,,,,,,,,02,1,54,405.46580315
5367675,1,2,1,50,54,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,54,405.46580315
5367675,1,3,1,50,54,1,,,1,5,,,,,,,,,,,,,,02,1,54,405.46580315
5367676,1,1,1,50,54,1,,,1,6,DESCANSANDO EN EL HOGAR POR PROBLEMAS DE SALUD,2,2,2,2,2,,,,,,,,02,1,54,241.20136826
5367676,1,2,1,50,54,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,54,241.20136826
5367676,1,3,1,50,54,1,,,2,6,DESCANSANDO EN EL HOGAR POR ENFERMEDAD,2,2,2,2,2,,,,,,,,02,1,54,241.20136826
5367677,1,1,1,50,54,1,,,1,1,,,,,,,,,,,,,,02,1,54,434.05717987
5367677,1,2,1,50,54,1,,,2,1,,,,,,,,,,,,,,02,1,54,434.05717987
5367678,1,1,1,50,54,1,1,,1,2,,2,2,2,1,,,,,,,,1,02,1,54,447.72738156
5367678,1,2,1,50,54,1,,,2,1,,,,,,,,,,,,,,02,1,54,447.72738156
5367678,1,3,1,50,54,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,54,447.72738156
5367679,1,1,1,50,54,1,,,1,1,,,,,,,,,,,,,,02,1,54,310.80119965
5367680,1,1,1,50,54,1,,,1,6,DESCANSANDO EN EL HOGAR POR ENFERMEDAD,2,2,2,2,1,11,,,,,,,02,1,54,428.76510019
5367680,1,2,1,50,54,1,,,2,1,,,,,,,,,,,,,,02,1,54,428.76510019
5367681,1,1,1,50,54,1,,,1,1,,,,,,,,,,,,,,02,1,54,405.46580315
5367681,1,2,1,50,54,1,,,2,1,,,,,,,,,,,,,,02,1,54,405.46580315
5367681,1,3,1,50,54,1,,,1,6,DESCANSANDO EN EL HOGAR POR EDAD,2,2,2,2,2,,,,,,,,02,1,54,405.46580315
5367682,1,1,1,50,63,1,,,1,1,,,,,,,,,,,,,,02,1,63,205.02208463
5367682,1,2,1,50,63,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,63,205.02208463
5367683,1,1,1,50,63,1,,,1,1,,,,,,,,,,,,,,02,1,63,130.74187336
5367683,1,2,1,50,63,1,,,2,4,,2,2,2,2,1,2,,1,2,,,,02,1,63,130.74187336
5367684,1,1,1,50,63,1,,,1,1,,,,,,,,,,,,,,02,1,63,175.33005057
5367685,1,1,1,50,63,1,,,1,1,,,,,,,,,,,,,,02,1,63,207.24747089
5367685,1,2,1,50,63,1,,,2,1,,,,,,,,,,,,,,02,1,63,207.24747089
5367685,1,3,1,50,63,1,,,3,3,,2,2,2,2,2,,,,,,,,02,1,63,207.24747089
5367686,1,1,1,50,63,1,,,1,4,,2,2,2,2,1,7,,2,,2,,,02,1,63,125.04536495
5367687,1,1,1,50,63,1,,,1,1,,,,,,,,,,,,,,02,1,63,185.01582583
5367687,1,2,1,50,63,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,63,185.01582583
5367688,1,1,1,50,63,1,,,1,1,,,,,,,,,,,,,,02,1,63,279.3022959
5367688,1,2,1,50,63,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,63,279.3022959
5367689,1,1,1,50,63,1,,,1,6,VER TELEVISION Y LEER,2,2,2,2,2,,,,,,,,02,1,63,123.05743474
5367689,1,2,1,50,63,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,63,123.05743474
5367690,1,1,1,50,63,1,,,1,1,,,,,,,,,,,,,,02,1,63,135.19264588
5367690,1,2,1,50,63,1,,,2,4,,2,2,2,2,1,10,,,,,,,02,1,63,135.19264588
5367690,1,3,1,50,63,1,,,3,3,,2,2,2,2,2,,,,,,,,02,1,63,135.19264588
5367690,1,4,1,50,63,1,,,4,3,,2,2,2,2,2,,,,,,,,02,1,63,135.19264588
5367691,1,1,1,50,63,1,,,1,1,,,,,,,,,,,,,,02,1,63,218.71962005
5367691,1,2,1,50,63,1,,,2,4,,1,,,,,,,,,,,,02,1,63,218.71962005
5367691,1,3,1,50,63,1,,,3,3,,2,2,2,2,2,,,,,,,,02,1,63,218.71962005
5367692,1,1,1,50,63,1,,,1,1,,,,,,,,,,,,,,02,1,63,241.55260308
5367693,1,1,1,50,63,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,63,125.04536495
5367694,1,1,1,50,63,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,63,130.74187336
5367694,1,2,1,50,63,1,,,2,1,,,,,,,,,,,,,,02,1,63,130.74187336
5367695,1,1,1,50,63,1,,,1,1,,,,,,,,,,,,,,02,1,63,155.59868634
5367696,1,1,1,50,63,1,,,1,4,,2,2,2,2,1,7,,2,,2,,,02,1,63,94.154723155
5367696,1,2,1,50,63,1,,,2,4,,1,,,,,,,,,,,,02,1,63,94.154723155
5367696,1,3,1,50,63,1,,,3,1,,,,,,,,,,,,,,02,1,63,94.154723155
5367697,1,1,1,50,63,1,,,1,1,,,,,,,,,,,,,,02,1,63,140.80086876
5367697,1,2,1,50,63,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,63,140.80086876
5367697,1,3,1,50,63,1,,,3,1,,,,,,,,,,,,,,02,1,63,140.80086876
5367698,1,1,1,50,63,1,,,1,4,,2,2,2,2,1,10,,,,,,,02,1,63,132.74321
5367698,1,2,1,50,63,1,2,,2,4,,2,2,2,1,,,,,,,,1,02,1,63,132.74321
5367698,1,4,1,50,63,1,,,4,2,,1,,,,,,,,,,,,02,1,63,132.74321
5367699,1,1,1,50,63,1,,,1,1,,,,,,,,,,,,,,02,1,63,126.69597475
5367699,1,2,1,50,63,1,,,2,1,,,,,,,,,,,,,,02,1,63,126.69597475
5367701,1,1,1,50,63,1,,,1,1,,,,,,,,,,,,,,02,1,63,100.42600802
5367701,1,2,1,50,63,1,,,2,1,,,,,,,,,,,,,,02,1,63,100.42600802
5367701,1,3,1,50,63,1,,,3,3,,2,2,2,2,2,,,,,,,,02,1,63,100.42600802
5367701,1,4,1,50,63,1,,,4,4,,2,2,2,2,2,,,,,,,,02,1,63,100.42600802
5367702,1,1,1,50,63,1,,,1,1,,,,,,,,,,,,,,02,1,63,130.74187336
5367702,1,2,1,50,63,1,,,2,4,,1,,,,,,,,,,,,02,1,63,130.74187336
5367703,1,1,1,50,63,1,,,1,1,,,,,,,,,,,,,,02,1,63,154.09104559
5367703,1,2,1,50,63,1,5,,2,2,,2,2,2,1,,,,,,,,1,02,1,63,154.09104559
5367703,1,3,1,50,63,1,,,3,3,,1,,,,,,,,,,,,02,1,63,154.09104559
5367703,1,4,1,50,63,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,63,154.09104559
5367704,1,1,1,50,63,1,1,,1,2,,2,2,2,1,,,,,,,,1,02,1,63,218.71962005
5367704,1,2,1,50,63,1,,,2,4,,1,,,,,,,,,,,,02,1,63,218.71962005
5367704,1,3,1,50,63,1,,,3,3,,2,2,2,2,2,,,,,,,,02,1,63,218.71962005
5367705,1,1,1,50,63,1,,,1,1,,,,,,,,,,,,,,02,1,63,200.97618602
5367705,1,2,1,50,63,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,63,200.97618602
5367706,1,1,1,50,63,1,,,1,5,,,,,,,,,,,,,,02,1,63,92.504113352
5367706,1,2,1,50,63,1,,,2,4,,2,2,2,2,1,10,,,,,,,02,1,63,92.504113352
5367707,1,1,1,50,63,1,,,1,1,,,,,,,,,,,,,,02,1,63,78.793308273
5367707,1,2,1,50,63,1,,,2,1,,,,,,,,,,,,,,02,1,63,78.793308273
5367707,1,3,1,50,63,1,,,1,6,DILIGENCIAS MEDICAS,2,2,2,2,2,,,,,,,,02,1,63,78.793308273
5367707,1,4,1,50,63,1,,,4,1,,,,,,,,,,,,,,02,1,63,78.793308273
5367708,1,1,1,50,63,1,,,1,1,,,,,,,,,,,,,,02,1,63,234.09221408
5367709,1,1,1,50,63,1,,,1,1,,,,,,,,,,,,,,02,1,63,175.33005057
5367710,1,1,1,50,63,1,,,1,1,,,,,,,,,,,,,,02,1,63,193.07348459
5367710,1,2,1,50,63,1,,,2,1,,,,,,,,,,,,,,02,1,63,193.07348459
5367711,1,1,1,50,63,1,,,1,4,,2,2,2,2,1,10,,,,,,,02,1,63,255.21269999
5367711,1,2,1,50,63,1,,,2,1,,,,,,,,,,,,,,02,1,63,255.21269999
5367711,1,3,1,50,63,1,,,3,3,,2,2,2,2,2,,,,,,,,02,1,63,255.21269999
5367711,1,4,1,50,63,1,,,2,6,VER TELEVISION Y JUGAR,2,2,2,2,2,,,,,,,,02,1,63,255.21269999
5367712,1,1,1,50,63,1,,,1,6,VER TELEVISION,2,2,2,2,2,,,,,,,,02,1,63,140.80086876
5367712,1,2,1,50,63,1,,,2,4,,1,,,,,,,,,,,,02,1,63,140.80086876
5367712,1,3,1,50,63,1,,,3,1,,,,,,,,,,,,,,02,1,63,140.80086876
5367714,1,1,1,50,63,1,,,1,1,,,,,,,,,,,,,,02,1,63,205.02208463
5367714,1,2,1,50,63,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,63,205.02208463
5367715,1,1,1,50,63,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,63,142.78879897
5367715,1,2,1,50,63,1,,,1,5,,,,,,,,,,,,,,02,1,63,142.78879897
5367716,1,1,1,50,63,1,,,1,1,,,,,,,,,,,,,,02,1,63,171.28415196
5367717,1,1,1,50,63,1,,,1,1,,,,,,,,,,,,,,02,1,63,205.02208463
5367717,1,2,1,50,63,1,,,2,4,,1,,,,,,,,,,,,02,1,63,205.02208463
5367718,1,1,1,50,63,1,,,1,3,,1,,,,,,,,,,,,02,1,63,173.50953822
5367718,1,2,1,50,63,1,,,2,1,,,,,,,,,,,,,,02,1,63,173.50953822
5367719,1,1,1,50,63,1,,,1,6,PASAR TIEMPO CON LA FAMILIA,1,,,,,,,,,,,,02,1,63,102.65139428
5367719,1,2,1,50,63,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,63,102.65139428
5367719,1,3,1,50,63,1,,,3,6,PASAR TIEMPO CON LA FAMILIA,2,2,2,2,2,,,,,,,,02,1,63,102.65139428
5367719,1,4,1,50,63,1,,,4,5,,,,,,,,,,,,,,02,1,63,102.65139428
5367719,1,5,1,50,63,1,,,2,5,,,,,,,,,,,,,,02,1,63,102.65139428
5367720,1,1,1,50,63,1,,,1,1,,,,,,,,,,,,,,02,1,63,175.33005057
5367721,1,1,1,50,63,1,,,1,1,,,,,,,,,,,,,,02,1,63,175.33005057
5367722,1,1,1,50,63,1,1,,1,2,,2,2,2,1,,,,,,,,1,02,1,63,155.59868634
5367723,1,1,1,50,63,1,,,1,1,,,,,,,,,,,,,,02,1,63,130.74187336
5367723,1,2,1,50,63,1,,,2,1,,,,,,,,,,,,,,02,1,63,130.74187336
5367724,1,1,1,50,63,1,,,1,6,DILIGENCIAS PERSONALES,2,2,2,2,1,7,,1,2,,,,02,1,63,112.99843934
5367725,1,1,1,50,63,1,1,,1,4,,2,2,2,1,,,,,,,,1,02,1,63,112.99843934
5367726,1,1,1,50,63,1,2,,1,4,,2,2,2,1,,,,,,,,1,02,1,63,221.54634429
5367727,1,1,1,50,63,1,,,1,1,,,,,,,,,,,,,,02,1,63,90.588716308
5367727,1,2,1,50,63,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,63,90.588716308
5367727,1,3,1,50,63,1,2,,3,3,,2,2,2,1,,,,,,,,1,02,1,63,90.588716308
5367728,1,1,1,50,63,1,,,1,6,VER TELEVISION,2,2,2,2,2,,,,,,,,02,1,63,96.855603621
5367728,1,2,1,50,63,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,63,96.855603621
5367728,1,3,1,50,63,1,,,3,6,DILIGENCIAS DEL HOGAR,2,2,2,2,2,,,,,,,,02,1,63,96.855603621
5367729,1,1,1,50,63,1,,,1,1,,,,,,,,,,,,,,02,1,63,233.83072595
5367729,1,2,1,50,63,1,,,2,4,,2,2,1,,,,,,,,,,02,1,63,233.83072595
5367729,1,3,1,50,63,1,,,3,4,,2,2,2,2,2,,,,,,,,02,1,63,233.83072595
5367730,1,1,1,50,63,1,1,,1,4,,2,2,2,1,,,,,,,,1,02,1,63,130.74187336
5367730,1,2,1,50,63,1,,,2,1,,,,,,,,,,,,,,02,1,63,130.74187336
5367731,1,1,1,50,63,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,63,125.04536495
5367732,1,1,1,50,63,1,,,1,1,,,,,,,,,,,,,,02,1,63,189.02758599
5367732,1,2,1,50,63,1,,,2,3,,1,,,,,,,,,,,,02,1,63,189.02758599
5367733,1,1,1,50,63,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,63,125.04536495
5367734,1,1,1,50,63,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,63,127.27075121
5367734,1,2,1,50,63,1,2,,2,3,,2,2,2,1,,,,,,,,1,02,1,63,127.27075121
5367735,1,1,1,50,63,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,63,142.78879897
5367735,1,2,1,50,63,1,,,2,1,,,,,,,,,,,,,,02,1,63,142.78879897
5367736,1,1,1,50,63,1,,,1,6,DIGENCIAS PERSONALES,2,2,2,2,2,,,,,,,,02,1,63,136.75497015
5367736,1,2,1,50,63,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,63,136.75497015
5367736,1,3,1,50,63,1,,,3,1,,,,,,,,,,,,,,02,1,63,136.75497015
5367737,1,1,1,50,63,1,,,1,3,,1,,,,,,,,,,,,02,1,63,112.99843934
5367738,1,1,1,50,63,1,,,1,4,,2,2,2,2,1,10,,,,,,,02,1,63,221.54634429
5367739,1,1,1,50,63,1,,,1,6,PASEAR,2,2,2,2,2,,,,,,,,02,1,63,205.02208463
5367739,1,2,1,50,63,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,63,205.02208463
5367740,1,1,1,50,63,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,63,92.504113352
5367740,1,2,1,50,63,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,63,92.504113352
5367741,1,1,1,50,63,1,,,1,1,,,,,,,,,,,,,,02,1,63,218.71962005
5367741,1,2,1,50,63,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,63,218.71962005
5367741,1,3,1,50,63,1,,,3,3,,2,2,2,2,2,,,,,,,,02,1,63,218.71962005
5367742,1,1,1,50,63,1,,,1,1,,,,,,,,,,,,,,02,1,63,144.43940877
5367742,1,2,1,50,63,1,,,2,1,,,,,,,,,,,,,,02,1,63,144.43940877
5367742,1,3,1,50,63,1,,,2,3,,2,2,2,2,1,12,,,,,,,02,1,63,144.43940877
5367743,1,1,1,50,63,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,63,123.05743474
5367743,1,2,1,50,63,1,,,2,6,DILIGENCIAS PERSONALES Y DEL HOGAR,2,2,2,2,2,,,,,,,,02,1,63,123.05743474
5367744,1,1,1,50,63,1,,,4,4,,1,,,,,,,,,,,,02,1,63,107.88639702
5367744,1,2,1,50,63,1,,,2,1,,,,,,,,,,,,,,02,1,63,107.88639702
5367744,1,3,1,50,63,1,,,3,1,,,,,,,,,,,,,,02,1,63,107.88639702
5367744,1,4,1,50,63,1,,,4,1,,,,,,,,,,,,,,02,1,63,107.88639702
5367745,1,1,1,50,63,1,,,1,5,,,,,,,,,,,,,,02,1,63,125.04536495
